SG_UF,SG_UE,NM_UE,n_candidates_2016,top1_share_2016,margin_2016,hhi_2016,enp_2016,winner_party_2016,winner_sq_2016,winner_name_2016,winner_elected_2016
MA,07900,MARAJÁ DO SENA,2,0.5063531196662242,0.012706239332448355,0.5000807242589869,1.9996771550868853,PROS,100000001392,LINDOMAR LIMA DE ARAUJO,1
MA,07919,GRAÇA ARANHA,2,0.5604490500863558,0.12089810017271158,0.5073081753126856,1.9711884189203885,PDT,100000002113,JOSENEWTON GUIAMARAES DAMASCENO,1
MA,07927,MARANHÃOZINHO,2,0.8496087104457298,0.6992174208914597,0.7444525008390523,1.343269045201577,PR,100000013386,JOSE AURICELIO DE MORAIS LEANDRO,1
MA,07935,GRAJAÚ,4,0.5600594402707835,0.15319629048680483,0.47984142715232736,2.0840218109857913,PMDB,100000017948,MERCIAL LIMA DE ARRUDA,1
MA,07943,MATÕES DO NORTE,2,0.5359576078728236,0.07191521574564724,0.5025858991278715,1.9897096232410865,PSB,100000014066,DOMINGOS COSTA CORREA,1
MA,07951,GUIMARÃES,6,0.44346313394888265,0.13809714973906062,0.31602364793196625,3.1643201594055412,PV,100000010555,BENEDITA MARGARETE MATOS RIBEIRO,1
MA,07960,MILAGRES DO MARANHÃO,2,0.524442538593482,0.048885077186964,0.5011948753857877,1.9952318930441262,PRB,100000014326,LEONARDO JOSE CALDAS LIMA,1
MA,07978,HUMBERTO DE CAMPOS,2,0.557062481492449,0.11412496298489788,0.5065122535881522,1.9742858991385928,PSB,100000007032,JOSE RIBAMAR REIBEIRO FONSECA,1
MA,07986,NOVA COLINAS,3,0.5176342919153554,0.08084644601193702,0.46080622401667054,2.1701095772608814,PRB,100000014755,RENATO DE PAULA RIBEIRO,1
MA,07994,ICATU,3,0.44188577647934923,0.05035229420862691,0.376310650549171,2.6573789461994886,PMN,100000014921,JOSE RIBAMAR MOREIRA GONÇALVES,1
MA,08001,NOVA OLINDA DO MARANHÃO,2,0.9853472501003613,0.9706945002007226,0.9711239063599653,1.0297347160860968,PV,100000007930,IRACY MENDONÇA WEBA,1
MA,08010,IGARAPÉ GRANDE,2,0.5209915460667718,0.04198309213354351,0.5008812900125468,1.996481042394198,PDT,100000013383,ERLANIO FURTADO LUNA XAVIER,1
MA,08028,OLINDA NOVA DO MARANHÃO,2,0.5656262243698577,0.1312524487397153,0.5086136026500858,1.966129090511125,PC do B,100000003650,EDSON BARROS COSTA JÚNIOR,1
MA,08036,IMPERATRIZ,6,0.291624606391153,0.018742560981121814,0.24742696798386543,4.041596630102219,PMDB,100000020916,FRANCISCO DE ASSIS ANDRADE RAMOS,1
MA,08044,PAULINO NEVES,3,0.5518272104907916,0.10442580271912066,0.5046818849439065,1.9814461937962093,PP,100000002754,ROBERTO SILVA MAUES,1
MA,08052,SÃO LUÍS GONZAGA DO MARANHÃO,2,0.5309009679821296,0.06180193596425915,0.5019097396444652,1.9923901072498893,PDT,100000008310,FRANCISCO PEDREIRA MARTINS JUNIOR,1
MA,08060,PEDRO DO ROSÁRIO,2,0.7242092364249062,0.4484184728498124,0.600539563396479,1.6651692260611237,PR,100000004017,RAIMUNDO ANTONIO SILVA BORGES,1
MA,08079,ITAPECURU MIRIM,8,0.35450094384143466,0.08786573855592261,0.2331112646907316,4.289796983113187,PRB,100000011203,MIGUEL LAUAND FONSECA,1
MA,08087,PERITORÓ,3,0.43847072879330945,0.008192524321556593,0.3946227557710306,2.534065725749033,PTN,100000003369,JOZIAS LIMA OLIVEIRA,1
MA,08095,JOÃO LISBOA,3,0.5708417593528817,0.34226491405460063,0.4183405845876942,2.3903968126486568,PSDB,100000006559,JAIRO MADEIRA DE COIMBRA,1
MA,08109,PORTO RICO DO MARANHÃO,3,0.5248527245949927,0.07142857142857145,0.48153573922926596,2.0766890565601113,PC do B,100000023193,TATYANA ANDREA MENDES SERENO,1
MA,08117,JOSELÂNDIA,2,0.5040693372793573,0.008138674558714698,0.5000331190117863,1.9998675327272253,PDT,100000003574,WABNER FEITOSA SOARES,1
MA,08125,PRESIDENTE MÉDICI,2,0.5783822476735863,0.15676449534717252,0.5122875535007269,1.952028686167526,PSD,100000004069,ILVANE FREIRE PINHO,1
MA,08133,LAGO DA PEDRA,3,0.5060917389145629,0.2548218309590193,0.37813878525114036,2.6445316878453804,PSDB,100000003785,LAERCIO COELHO ARRUDA,1
MA,08141,PRESIDENTE SARNEY,3,0.39497797356828196,0.02449339207048462,0.3482742378078364,2.8713005196547425,PC do B,100000010831,VALERIA MOREIRA CASTRO,1
MA,08150,LAGO DO JUNCO,2,0.5449119665771411,0.08982393315428228,0.5040341694836525,1.983992476193488,PT,100000002274,OSMAR FONSECA DOS SANTOS,1
MA,08168,RAPOSA,4,0.41413808990982687,0.12505759231224906,0.3263084983523761,3.0645846033716038,PC do B,100000007886,THALYTA MEDEIROS DE OLIVEIRA,1
MA,08176,LAGO VERDE,5,0.45273578880136256,0.1481796891632957,0.3543499991319841,2.8220685831793433,PPS,100000006563,FRANCISCO CLIDENOR FERREIRA DO NASCIMENTO,1
MA,08184,RIBAMAR FIQUENE,3,0.3551656920077973,0.01676413255360626,0.3345593135969662,2.989006610662379,PC do B,100000016858,EDILOMAR NERY DE MIRANDA,1
MA,08192,LIMA CAMPOS,2,0.7205234343704099,0.44104686874081983,0.5972611702130409,1.6743094141601464,PR,100000002923,JAILSON FAUSTO ALVES,1
MA,08206,SANTA FILOMENA DO MARANHÃO,2,0.545619335347432,0.09123867069486402,0.5041622475150829,1.9834884601709162,PDT,100000001812,IDAN TORRES CHAVES,1
MA,08214,LORETO,2,0.5414558740865655,0.08291174817313096,0.5034371789925624,1.9863451523407922,PDT,100000002476,MARCOS FRANCO MARTINS BRINGEL,1
MA,08222,SANTANA DO MARANHÃO,2,0.5253565768621236,0.05071315372424717,0.5012859119803295,1.9948695467014046,PC do B,100000021707,FRANCISCO PEREIRA TAVARES,1
MA,08230,LUÍS DOMINGUES,2,0.5436953807740325,0.08739076154806491,0.5038185726019754,1.9848414774300427,PSDB,100000005567,GILBERTO BRAGA QUEIROZ,1
MA,08249,SANTO AMARO DO MARANHÃO,2,0.5395131310708718,0.07902626214174363,0.5031225750540478,1.9875872194615305,PP,100000010898,LUZIANE LOPES RODRIGUES LISBOA,1
MA,08257,MAGALHÃES DE ALMEIDA,2,0.504119464469619,0.008238928939237944,0.5000339399750329,1.9998642493146184,PMDB,100000014480,TADEU DE JESUS BATISTA DE SOUSA,1
MA,08265,SÃO DOMINGOS DO AZEITÃO,2,0.6079277058944341,0.2158554117888683,0.5232967793992709,1.910961502854977,PMDB,100000010813,NICODEMOS FERREIRA GUIMARÃES,1
MA,08273,MATA ROMA,2,0.5338934660249612,0.06778693204992248,0.5022975340783704,1.9908518998303029,PSDC,100000003870,RAIMUNDO IVALDO DO NASCIMENTO SILVA,1
MA,08281,SÃO FRANCISCO DO BREJÃO,3,0.35484990456359533,0.02273121638035741,0.33420993973624546,2.9921312358010304,PC do B,100000003188,ADÃO  DE SOUSA CARNEIRO,1
MA,08290,MATINHA,2,0.6636727247210722,0.3273454494421444,0.5535775216352398,1.806431729825393,PC do B,100000023261,LINIELDA NUNES CUNHA,1
MA,08303,SÃO JOÃO DO CARÚ,3,0.5251183587585482,0.055891635981062615,0.4959549861766047,2.0163120199862448,PTC,100000004636,FRANCISCO VIEIRA ALVES,1
MA,08311,MATÕES,2,0.5296124377831217,0.05922487556624345,0.5017537929429186,1.9930093485387241,PSB,100000004574,FERDINANDO ARAUJO COUTINHO,1
MA,08320,SÃO JOÃO DO PARAÍSO,2,0.6396942160680802,0.2793884321361604,0.539028948005751,1.855187933226419,PC do B,100000007851,ROBERTO REGIS DE ALBUQUERQUE,1
MA,08338,MIRADOR,3,0.41885089394202396,0.07437944801249785,0.3501129632206891,2.8562210059319146,PC do B,100000019757,JOSÉ RON-NILDE PEREIRA DE SOUSA,1
MA,08346,SÃO JOÃO DO SOTER,3,0.49042844120328166,0.005570748506026513,0.47621781328636875,2.0998794503276175,PSD,100000014314,JOSERLENE SILVA BEZERRA DE ARAÚJO,1
MA,08354,MIRINZAL,2,0.5134471468662302,0.026894293732460273,0.500361651517684,1.998554439507556,PSB,100000006983,JADILSON DOS SANTOS COELHO,1
MA,08362,SÃO JOSÉ DOS BASÍLIOS,3,0.5554061839830997,0.11407720376416364,0.5032579571405424,1.9870525360033895,PDT,100000018353,CREGINALDO RODRIGUES DE ASSIS,1
MA,08370,MONÇÃO,3,0.4923522673674281,0.06495519169867264,0.4315191834151754,2.317394077560336,PSDB,100000016985,KLAUTENIS DELINE OLIVEIRA NUSSRALA,1
MA,08389,SÃO PEDRO DA ÁGUA BRANCA,3,0.5184139974601383,0.059404543530407805,0.4799524521066152,2.0835397248431247,PSB,100000007742,GILSIMAR FERREIRA PEREIRA,1
MA,08397,MONTES ALTOS,2,0.6350979439857536,0.2701958879715072,0.5365029089383556,1.863922792103445,PDT,100000002870,AJURICABA SOUSA DE ABREU,1
MA,08400,SÃO PEDRO DOS CRENTES,2,0.5536992840095465,0.10739856801909303,0.5057672262062758,1.9771941481873574,PSDB,100000002641,LAHESIO RODRIGUES DO BONFIM,1
MA,08419,MORROS,4,0.5295995356935578,0.10756432578835368,0.4597781482318603,2.174961998184639,PMDB,100000002830,SIDRACK SANTOS FEITOSA,1
MA,08427,SÃO RAIMUNDO DO DOCA BEZERRA,2,0.5235378031383737,0.04707560627674745,0.5011080563531617,1.9955775751791913,PDT,100000007414,SELITON MIRANDA DE MELO,1
MA,08435,NINA RODRIGUES,2,0.6465912153058475,0.29318243061169497,0.5429779688096907,1.841695349430451,PDT,100000021033,RAIMUNDO AGUIAR RODRIGUES NETO,1
MA,08443,SÃO ROBERTO,2,0.5161904761904762,0.0323809523809524,0.5005242630385488,1.9979051443565747,PC do B,100000005423,RAIMUNDO GOMES DE LIMA,1
MA,08451,NOVA IORQUE,2,0.5721891637958033,0.14437832759160663,0.5104225507390746,1.9591610883022974,PSL,100000022934,MAYRA RIBEIRO GUIMARAES,1
MA,08460,SATUBINHA,2,0.5066878258898209,0.013375651779641784,0.5000894540302651,1.999642247883677,PV,100000011205,DULCE MACIEL PINTO DA CUNHA,1
MA,08478,OLHO D ÁGUA DAS CUNHÃS,2,0.6218413147199152,0.24368262943983038,0.5296906119453548,1.8878945132279676,PDT,100000004019,RODRIGO ARAUJO DE OLIVEIRA,1
MA,08486,SENADOR ALEXANDRE COSTA,2,0.5574844415329184,0.11496888306583686,0.506608922036703,1.9739091762926977,PC do B,100000007478,ORLANDO MAURO SOUSA AROUCHE,1
MA,08494,PAÇO DO LUMIAR,6,0.32957650273224043,0.043203551912568305,0.23986214511288922,4.169061356177557,PC do B,100000004078,DOMINGOS FRANCISCO DUTRA FILHO,1
MA,08508,SENADOR LA ROCQUE,4,0.5548592671269251,0.13149229952203928,0.4873515866732813,2.0519067288281883,PP,100000001789,DARIONILDO DA SILVA SAMPAIO,1
MA,08516,PALMEIRÂNDIA,3,0.5287347070186735,0.06640373470701866,0.4933901404505912,2.0267936426267954,PP,100000006772,JORGE LUIS SANTOS GARCIA,1
MA,08524,SERRANO DO MARANHÃO,3,0.3984622342831298,0.03769033619779888,0.3468967176143642,2.882702398792004,PSB,100000010258,JONHSON MEDEIRO RODRIGUES,1
MA,08532,PARAIBANO,2,0.5690980686292894,0.1381961372585787,0.509549086176596,1.962519465010731,PT,100000001580,JOSE HELIO PEREIRA DE SOUSA,1
MA,08540,SUCUPIRA DO RIACHÃO,3,0.5690123829658713,0.1760797342192691,0.4796193390308847,2.0849868189647913,PRB,100000015751,GILZANIA RIBEIRO AZEVEDO,1
MA,08559,PARNARAMA,5,0.4456877171469446,0.09488044144696506,0.3603621432854795,2.7749862704301833,PROS,100000008080,RAIMUNDO SILVA RODRIGUES DA SILVEIRA,1
MA,08567,TRIZIDELA DO VALE,3,0.47424106779523073,0.04687881500773172,0.4172249920115119,2.396788349563701,PMDB,100000002405,CHARLES FREDERICK MAIA FERNANDES,1
MA,08575,PASSAGEM FRANCA,2,0.8097385031559964,0.6194770063119928,0.6918758806746343,1.4453459470576138,PTB,100000002566,MARLON SABA DE TORRES,1
MA,08583,TUFILÂNDIA,3,0.544468546637744,0.09248668901597318,0.5007461975269648,1.9970196577401884,PSDB,100000013972,VILDIMAR ALVES RICARDO,1
MA,08591,PASTOS BONS,2,0.5041236136126647,0.00824722722532939,0.5000340083784531,1.9998639757381167,SD,100000013994,IRIANE GONÇALO DE SOUSA GASPAR,1
MA,08605,TURILÂNDIA,4,0.5497959940652819,0.11989985163204747,0.487343614482165,2.0519402948627254,PC do B,100000014159,ALBERTO MAGNO SERRÃO MENDES,1
MA,08613,PEDREIRAS,5,0.34820486954926866,0.07102572332523271,0.25933666838871755,3.855991542627163,PTB,100000004481,ANTONIO FRANÇA DE SOUSA,1
MA,08621,VILA NOVA DOS MARTÍRIOS,3,0.3750594200602123,0.01980668673744257,0.3396056077221259,2.944592130581736,PSDB,100000014543,KARLA BATISTA CABRAL SOUZA,1
MA,08630,PENALVA,4,0.5268578672159722,0.14324195848518467,0.43056379395718547,2.322536204935611,PP,100000008014,RONILDO CAMPOS SILVA,1
MA,08656,PERI MIRIM,2,0.5374765426647533,0.07495308532950662,0.5028089825002061,1.9888268404186475,PMDB,100000022101,JOSE GERALDO AMORIM PEREIRA,1
MA,08672,PINDARÉ-MIRIM,3,0.5300068496759577,0.07076242162390012,0.49192824043077493,2.0328168171933236,PC do B,100000001554,HENRIQUE CALDEIRA SALGADO,1
MA,08699,PINHEIRO,5,0.4600974682039701,0.08669915606799006,0.3753359076813209,2.66428012757322,PP,100000018662,JOAO LUCIANO SILVA SOARES,1
MA,08710,PIO XII,3,0.5867048176736758,0.18545381953686446,0.5053699689600794,1.9787483653960312,PC do B,100000004676,CARLOS ALBERTO GOMES BATALHA,1
MA,08737,PIRAPEMAS,2,0.5212192492404195,0.04243849848083897,0.5009005130766542,1.9964044234208387,PRB,100000005228,IOMAR SALVADOR MELO MARTINS,1
MA,08753,POÇÃO DE PEDRAS,2,0.559989521480964,0.11997904296192807,0.5071974853750301,1.9716186078102964,PC do B,100000012915,AUGUSTO INACIO PINHEIRO JUNIOR,1
MA,08770,PORTO FRANCO,2,0.5344124312075105,0.068824862415021,0.5023684308432232,1.9905709407764822,PSD,100000006561,NELSON HORACIO MACEDO FONSECA,1
MA,08796,PRESIDENTE DUTRA,2,0.550048508879234,0.10009701775846791,0.5050097064820696,1.98015995962942,PP,100000018871,JURAN CARVALHO DE SOUZA,1
MA,08818,PRESIDENTE JUSCELINO,2,0.5201861228958533,0.04037224579170662,0.500814959115133,1.9967454681602448,PP,100000002945,JOSE MAGNO DOS SANTOS TEIXEIRA,1
MA,08834,PRESIDENTE VARGAS,4,0.5197538461538461,0.06892307692307686,0.4738404127810651,2.1104151799353668,PC do B,100000002891,JOSÉ HERIALDO PELUCIO JUNIOR,1
MA,08850,PRIMEIRA CRUZ,3,0.5823336968375137,0.17557251908396954,0.5046861119600804,1.9814295981243444,PRB,100000017995,GEORGE LUIZ SANTOS,1
MA,08877,RIACHÃO,3,0.4815746119830053,0.02393132749501431,0.44504594685294885,2.246959009673709,PRB,100000005592,JOAB DA SILVA SANTOS,1
MA,08893,SÃO JOSÉ DE RIBAMAR,1,1.0,1.0,1.0,1.0,PSDB,100000015642,LUIS FERNANDO MOURA DA SILVA,1
MA,08915,ROSÁRIO,4,0.45440082555789657,0.050307434320849664,0.3883433797221873,2.5750406784721784,PMDB,100000005661,IRLAHI LINHARES MORAES,1
MA,08958,SANTA HELENA,3,0.5392969878551175,0.09988764646086357,0.4843752308281709,2.0645151451907,PTB,100000007949,ZEZILDO ALMEIDA JUNIOR,1
MA,08974,SANTA LUZIA,5,0.5299512080418552,0.12409617306448767,0.44807523925057546,2.2317680434039198,PP,100000009622,FRANCILENE PAIXAO DE QUEIROZ,1
MA,08990,SANTA QUITÉRIA DO MARANHÃO,4,0.5436028007638447,0.09554423933800127,0.4963078895366812,2.0148783065558984,PDT,100000002713,NORBERTO MOREIRA ROCHA,1
MA,09016,SANTA RITA,3,0.8319476776410597,0.7136681077485866,0.7086043218743893,1.4112248107022765,PC do B,100000013295,HILTON GONÇALO DE SOUSA,1
MA,09032,SANTO ANTÔNIO DOS LOPES,2,0.5110398534127347,0.022079706825469503,0.5002437567267493,1.9990254482001166,PSDB,100000004668,EMANUEL LIMA DE OLIVEIRA,1
MA,09059,SÃO BENEDITO DO RIO PRETO,3,0.45766251849273343,0.17918370898964403,0.35662682696717746,2.8040515305710194,PC do B,100000008428,JOSE MAURICIO CARNEIRO FERNANDES,1
MA,09075,SÃO BENTO,4,0.3976619213726784,0.07711888375601017,0.3383496736320665,2.9555222833979604,PC do B,100000021740,LUIS GONZAGA BARROS,1
MA,09091,SÃO BERNARDO,4,0.5995317682252715,0.22084932041360478,0.503101171061987,1.9876717795927972,PMDB,100000021330,JOAO IGOR VIEIRA CARVALHO,1
MA,09113,SÃO DOMINGOS DO MARANHÃO,3,0.5105834010225047,0.03569210186822114,0.48642813974710525,2.055802118109165,PMDB,100000018420,JOSÉ MENDES FERREIRA,1
MA,09130,SÃO FÉLIX DE BALSAS,2,0.5070866141732283,0.014173228346456679,0.5001004402008804,1.9995983198861411,PC do B,100000004244,MARCIO DIAS PONTES,1
MA,09156,SÃO FRANCISCO DO MARANHÃO,2,0.6116602205987681,0.2233204411975362,0.5249360097283311,1.904994097313933,PC do B,100000004313,ADELBARTO RODRIGUES SANTOS,1
MA,09172,SÃO JOÃO BATISTA,8,0.4513497766556613,0.16100213633715282,0.3134281583537079,3.1905238037722397,PSDB,100000020622,JOÃO CANDIDO DOMINICI,1
MA,09199,SÃO JOÃO DOS PATOS,2,0.5835406441202179,0.16708128824043572,0.5139580784400418,1.9456839807542001,PDT,100000023126,GILVANA EVANGELISTA DE SOUZA,1
MA,09210,SÃO LUÍS,9,0.4566497330430426,0.2432346459272635,0.29891001720617105,3.3454884160347733,PDT,100000021991,EDIVALDO DE HOLANDA BRAGA JUNIOR,0
MA,09237,SÃO MATEUS DO MARANHÃO,5,0.498461395001865,0.06410854158895934,0.4392109248276341,2.2768103967187168,PSB,100000008477,HAMILTON NOGUEIRA ARAGÃO,1
MA,09253,SÃO RAIMUNDO DAS MANGABEIRAS,2,0.5320821709358357,0.0641643418716713,0.5020585313839123,1.9917996358781593,PC do B,100000001507,RODRIGO BOTELHO MELO COELHO,1
MA,09270,SÃO VICENTE FERRER,5,0.5769070792779303,0.22602112968970967,0.45973926157743483,2.175145965495418,PP,100000001212,CONCEIÇÃO DE MARIA PEREIRA CASTRO,1
MA,09296,SÍTIO NOVO,2,0.5278165329612836,0.05563306592256717,0.5015475190119725,1.9938290233594576,PRB,100000020031,JOÃO CARVALHO DOS REIS,1
MA,09318,SUCUPIRA DO NORTE,3,0.5347936224109671,0.07405751750856804,0.49830196026997137,2.0068153042348404,PSB,100000013286,LEILA MARIA REZENDE RIBEIRO,1
MA,09334,TASSO FRAGOSO,2,0.6018485602559545,0.20369712051190897,0.5207462584524216,1.92032104651476,PRB,100000017423,ROBERTH CLEYDSON MARTINS COELHO,1
MA,09350,TIMBIRAS,4,0.37588453723814197,0.07713865340152737,0.28377854132257163,3.5238746218774097,PSDB,100000013012,ANTONIO BORBA LIMA,1
MA,09377,TIMON,2,0.5613323344666629,0.12266466893332567,0.5075233105022612,1.9703528474591014,PSB,100000001814,LUCIANO FERREIRA DE SOUSA,1
MA,09393,TUNTUM,2,0.5837751325397619,0.1675502650795238,0.5140365456641093,1.9453869738153549,PSB,100000004346,CLEOMAR TEMA CARVALHO CUNHA,1
MA,09415,TURIAÇU,5,0.42054132431126146,0.02049299178347025,0.3562262924746324,2.8072043561220625,PV,100000007827,JOAQUIM UMBELINO RIBEIRO,1
MA,09431,TUTÓIA,5,0.5197959766015123,0.2575260379512056,0.38313990993908104,2.6100126195650026,PSDB,100000003218,ROMILDO DAMASCENO SOARES,1
MA,09458,URBANO SANTOS,4,0.5440575040277605,0.10329656710868756,0.49043884432081264,2.038990205567539,PT,100000001456,IRACEMA CRISTINA VALE LIMA,1
MA,09474,VARGEM GRANDE,3,0.6593958279234831,0.32870250151475805,0.544259158876014,1.8373599850210458,PC do B,100000020419,JOSE CARLOS DE OLIVEIRA BARROS,1
MA,09490,VIANA,6,0.518657253997983,0.23195504970465353,0.3665141007476086,2.7284079874695646,PSDB,100000021739,MAGRADO AROUCHA BARROS,1
MA,09512,VITÓRIA DO MEARIM,5,0.30418802091422065,0.005746233887249597,0.2704800339150451,3.6971305627464144,PMDB,100000001892,DÍDIMA MARIA CORRÊA COÊLHO,1
MA,09539,VITORINO FREIRE,5,0.4931530104119511,0.125,0.3936321413735857,2.540442953948028,DEM,100000008828,LUANNA MARTINS BRINGEL REZENDE,1
MA,09555,BOM JARDIM,5,0.6257285810078919,0.3440449785939031,0.47577359654681795,2.1018400500953316,PSDB,100000015191,FRANCISCO ALVES DE ARAÚJO,1
MA,09571,SANTA INÊS,4,0.7891780295755714,0.6242558094872288,0.6512282101006795,1.5355600148915547,PSDB,100000004082,MARIA VIANEY PINHEIRO BRINGEL,1
MA,09598,PAULO RAMOS,2,0.5427109071655489,0.0854218143310978,0.5036484431818083,1.9855119449639942,PC do B,100000020788,DEUSIMAR SERRA SILVA,1
MA,09610,AÇAILÂNDIA,4,0.5821943877374486,0.2418428428082074,0.45805257312917785,2.183155512408801,PC do B,100000019505,JUSCELINO OLIVEIRA E SILVA,1
MA,09636,ESTREITO,2,0.7373302418019212,0.4746604836038424,0.6126512873475167,1.6322498959065532,PMDB,100000008632,CICERO NECO MORAIS,1
MA,09652,SANTA LUZIA DO PARUÁ,4,0.45002306627710287,0.06473935106873752,0.36853109988933525,2.713475200058519,PSB,100000001555,JOSE PLACIDO SOUZA DE HOLANDA,1
MA,09679,ARAME,2,0.6550728277247614,0.31014565544952283,0.548095163797107,1.824500681728654,PDT,100000001289,JULLY HALLY ALVES DE MENEZES,1
MA,09695,MIRANDA DO NORTE,2,0.5981440704624096,0.19628814092481917,0.5192645171338608,1.9258007566540711,PSDB,100000018314,CARLOS EDUARDO FONSECA BELFORT,1
MA,09717,ZÉ DOCA,2,0.5439810906635151,0.08796218132703021,0.5038686726719046,1.984644123035513,PR,100000007395,MARIA JOSENILDA CUNHA RODRIGUES,1
MG,40002,ALFREDO VASCONCELOS,2,0.7515240185320653,0.5030480370641306,0.6265286637970374,1.5960961689119906,PHS,130000053401,JOSE VICENTE BARBOSA,1
MG,40010,ABADIA DOS DOURADOS,2,0.5635849818328623,0.12716996366572464,0.5080860998293708,1.9681703560397092,DEM,130000070507,WANDERLEI LEMES SANTOS,1
MG,40029,ARAPORÃ,2,0.5803413772807534,0.16068275456150677,0.5129094738067368,1.9496617845214492,PP,130000016410,RENATA CRISTINA SILVA BORGES,1
MG,40037,ABAETÉ,2,0.7142446869615163,0.4284893739230327,0.5918015717824763,1.689755566190963,DEM,130000037075,ARMANDO GRECO FILHO,1
MG,40045,BRASILÂNDIA DE MINAS,2,0.5718515385428783,0.14370307708575658,0.5103252871819575,1.9595344873503164,PSD,130000008848,MARDEN JUNIOR TELES PEREIRA DA COSTA,1
MG,40053,ABRE CAMPO,2,0.5733023795705166,0.1466047591410331,0.5107464777014001,1.957918544050409,PT,130000038185,MÁRCIO MOREIRA VICTOR,1
MG,40061,CAPITÃO ANDRADE,2,0.7527886644558336,0.5055773289116672,0.6278042177547281,1.5928532681357075,PMDB,130000013538,AROLDO MIRANDA DA SILVA,1
MG,40070,ACAIACA,2,0.534547954623582,0.06909590924716397,0.5023871223373462,1.9904968808665313,PT,130000039834,LUIZ CARLOS FAUSTINO,1
MG,40088,CARNEIRINHO,3,0.5073411833115279,0.04273877017008293,0.47403764036078894,2.1095371229147593,PSDB,130000064491,CÁSSIO ROSA DE ASSUNÇÃO,1
MG,40096,AÇUCENA,3,0.4137649174431911,0.05313061958476378,0.3521542177551371,2.8396649807992036,PT,130000061476,DARCIRA DE SOUZA PEREIRA,1
MG,40100,CATUJI,2,0.5401051939513478,0.08021038790269563,0.5032168531637504,1.9872148432886303,PR,130000016902,FUVIO LUZIANO SERAFIM,1
MG,40118,ÁGUA BOA,2,0.5084451642757982,0.016890328551596445,0.5001426415992904,1.9994295963294217,PSB,130000043229,LAERTH VIEIRA FILHO,1
MG,40126,DIVISA ALEGRE,3,0.5429708222811671,0.11644562334217506,0.4776715519000345,2.0934887079255593,PRB,130000053709,MARCELO OLEGARIO SOARES,1
MG,40134,ÁGUA COMPRIDA,1,1.0,1.0,1.0,1.0,PSD,130000062527,GUSTAVO DE ALMEIDA GONÇALVES,1
MG,40142,DIVISÓPOLIS,2,0.6245847176079734,0.2491694352159468,0.531042703722917,1.8830877309666827,PPS,130000049315,EUVALDO GOBIRA ALVES,1
MG,40150,AGUANIL,5,0.2893312101910828,0.041719745222929955,0.24681087468051444,4.051685329078206,PV,130000057464,SEBASTIÃO ELOI DE SOUZA CAMPOS,1
MG,40169,DURANDÉ,2,0.5960151802656547,0.19203036053130934,0.5184378296828924,1.928871588347748,PTB,130000052544,JOSE ELIAS RODRIGUES PEREIRA,1
MG,40177,ÁGUAS FORMOSAS,4,0.4765258215962441,0.043568075117370875,0.4211453812074324,2.374476949344617,PR,130000060925,ALFEU OLIVEIRA AMADOR FILHO,1
