key,id_municipio,id_municipio_tse
SP|SANTO ANTONIO DO ARACANGUA,3548054,61328
SP|GUARARAPES,3518206,64653
SP|RUBIACEA,3544400,69892
SP|BENTO DE ABREU,3506201,62235
SP|LAVINIA,3526506,66311
SP|AVANHANDAVA,3504404,61875
SP|BREJO ALEGRE,3507753,62081
SP|SANTOPOLIS DO AGUAPEI,3548401,70696
SP|LOURDES,3527256,62022
SP|GABRIEL MONTEIRO,3516507,64319
SP|PIACATU,3537701,68551
SP|BARBOSA,3505104,61999
SP|COROADOS,3512506,63517
SP|BIRIGUI,3506508,62294
SP|PENAPOLIS,3537305,68470
SP|LUIZIANIA,3527702,66559
SP|CLEMENTINA,3511904,63398
SP|BURITAMA,3508108,62634
SP|ALTO ALEGRE,3501103,61212
SP|BILAC,3506409,62278
SP|BRAUNA,3507704,62553
SP|TURIUBA,3555208,72052
SP|GLICERIO,3517109,64432
SP|GUAICARA,3517208,64459
SP|PROMISSAO,3541604,69337
SP|LINS,3527108,66435
SP|SABINO,3544608,69930
SP|CAFELANDIA,3508801,62774
SP|GETULINA,3517000,64416
SP|GUAIMBE,3517307,64475
SP|JULIO MESQUITA,3525805,66176
SP|UBIRAJARA,3555505,72117
SP|AVAI,3504305,61859
SP|AREALVA,3503406,61670
SP|DUARTINA,3514502,63916
SP|BOREBI,3507456,61026
SP|LUCIANOPOLIS,3527504,66516
SP|IACANGA,3519105,64831
SP|REGINOPOLIS,3542503,69515
SP|AGUDOS,3500709,61131
SP|PIRATININGA,3539400,68896
SP|PRESIDENTE ALVES,3541109,69230
SP|LENCOIS PAULISTA,3526803,66370
SP|BAURU,3506003,62197
SP|PAULISTANIA,3536570,62405
SP|BALBINOS,3504701,61930
SP|CABRALIA PAULISTA,3508306,62677
SP|PIRAJUI,3538907,68799
SP|AREIOPOLIS,3503604,61719
SP|PONGAI,3540101,69035
SP|URU,3555901,72192
SP|GUARANTA,3518107,64637
SP|PEDERNEIRAS,3536703,68357
SP|MACATUBA,3528007,66613
SP|BOCAINA,3506805,62359
SP|BARIRI,3505203,62030
SP|DOIS CORREGOS,3514106,63835
SP|ITAJU,3522000,65412
SP|MINEIROS DO TIETE,3529807,66974
SP|BARRA BONITA,3505302,62057
SP|ITAPUI,3522901,65595
SP|BORACEIA,3507308,62456
SP|IGARACU DO TIETE,3520004,65013
SP|JAU,3525300,66079
SP|CERQUEIRA CESAR,3511409,63290
SP|IARAS,3519253,61085
SP|ARANDU,3503109,61611
SP|AVARE,3504503,61891
SP|AGUAS DE SANTA BARBARA,3500550,70190
SP|ITAI,3521804,65374
SP|PARANAPANEMA,3535804,68179
SP|ITATINGA,3523503,65714
SP|ANHEMBI,3502309,61450
SP|BOTUCATU,3507506,62499
SP|PARDINHO,3536109,68233
SP|SAO MANUEL,3550100,71030
SP|BOFETE,3506904,62375
SP|PRATANIA,3541059,62146
SP|CONCHAS,3512308,63479
SP|TRABIJU,3554755,62448
SP|MATAO,3529302,66877
SP|TABATINGA,3552700,71552
SP|BOA ESPERANCA DO SUL,3506706,62332
SP|DOBRADA,3514007,63819
SP|NOVA EUROPA,3532900,67598
SP|MOTUCA,3532058,61069
SP|SANTA LUCIA,3546900,70394
SP|AMERICO BRASILIENSE,3501707,61336
SP|GAVIAO PEIXOTO,3516853,62308
SP|IBITINGA,3519600,64939
SP|ITAPOLIS,3522703,65552
SP|ARARAQUARA,3503208,61638
SP|RINCAO,3543709,69752
SP|BORBOREMA,3507407,62472
SP|RIBEIRAO BONITO,3542909,69590
SP|IBATE,3519303,64874
SP|DESCALVADO,3513702,63754
SP|DOURADO,3514304,63878
SP|SAO CARLOS,3548906,70793
SP|ANALANDIA,3502002,61395
SP|TORRINHA,3554706,71951
SP|BROTAS,3507902,62596
SP|ITIRAPINA,3523602,65730
SP|CORUMBATAI,3512704,63550
SP|IPEUNA,3521101,65234
SP|RIO CLARO,3543907,69795
SP|CORDEIROPOLIS,3512407,63495
SP|IRACEMAPOLIS,3521408,65293
SP|LIMEIRA,3526902,66397
SP|LEME,3526704,66354
SP|SANTA CRUZ DA CONCEICAO,3546207,70254
SP|CONCHAL,3512209,63452
SP|ARARAS,3503307,61654
SP|SANTA GERTRUDES,3546702,70351
SP|TIETE,3554508,71919
SP|JUMIRIM,3525854,62324
SP|CAPIVARI,3510401,63096
SP|CHARQUEADA,3511706,63355
SP|AGUAS DE SAO PEDRO,3500600,61115
SP|SAO PEDRO,3550407,71099
SP|PIRACICABA,3538709,68756
SP|RIO DAS PEDRAS,3544004,69817
SP|SALTINHO,3545159,61441
SP|MOMBUCA,3530904,67199
SP|RAFARD,3542107,69434
SP|SANTA MARIA DA SERRA,3547007,70416
SP|PIRASSUNUNGA,3539301,68870
SP|PORTO FERREIRA,3540705,69159
SP|AGUAI,3500303,61050
SP|SANTA CRUZ DAS PALMEIRAS,3546306,70270
SP|SAO JOAO DA BOA VISTA,3549102,70831
SP|CASA BRANCA,3510807,63177
SP|AGUAS DA PRATA,3500402,61077
SP|ESPIRITO SANTO DO PINHAL,3515186,68659
SP|SANTO ANTONIO DO JARDIM,3548104,70637
SP|VARGEM GRANDE DO SUL,3556404,72311
SP|TAMBAU,3553302,71676
SP|MOCOCA,3530508,67113
SP|SAO JOSE DO RIO PARDO,3549706,70955
SP|TAPIRATIBA,3553609,71730
SP|DIVINOLANDIA,3513900,63797
SP|CACONDE,3508702,62758
SP|SAO SEBASTIAO DA GRAMA,3550803,71170
SP|ITOBI,3523800,65773
SP|ARTUR NOGUEIRA,3503802,61751
SP|SANTO ANTONIO DE POSSE,3548005,70610
SP|ENGENHEIRO COELHO,3515152,61689
SP|ESTIVA GERBI,3557303,61662
SP|MOGI GUACU,3530706,67156
SP|MOGI MIRIM,3530805,67172
SP|ITAPIRA,3522604,65536
SP|INDAIATUBA,3520509,65110
SP|COSMOPOLIS,3512803,63576
SP|JAGUARIUNA,3524709,65951
SP|HOLAMBRA,3519055,61743
SP|VINHEDO,3556701,72370
SP|SANTA BARBARA D OESTE,3545803,70173
SP|CAMPINAS,3509502,62910
SP|PEDREIRA,3537107,68438
SP|VALINHOS,3556206,72257
SP|MONTE MOR,3531803,67377
SP|AMERICANA,3501608,61310
SP|ELIAS FAUSTO,3514908,63991
SP|HORTOLANDIA,3519071,61727
SP|NOVA ODESSA,3533403,67695
SP|PAULINIA,3536505,68314
SP|SUMARE,3552403,71498
SP|SOCORRO,3552106,71439
SP|PEDRA BELA,3536802,68373
SP|PINHALZINHO,3538204,68675
SP|MONTE ALEGRE DO SUL,3531209,67253
SP|AGUAS DE LINDOIA,3500501,61093
SP|AMPARO,3501905,61379
SP|SERRA NEGRA,3551603,71331
SP|LINDOIA,3527009,66419
SP|MONTE CASTELO,3531605,67334
SP|TUPI PAULISTA,3555109,72036
SP|SAO JOAO DO PAU D ALHO,3549300,70874
SP|PAULICEIA,3536406,68292
SP|PANORAMA,3535408,68098
SP|JUNQUEIROPOLIS,3526001,66214
SP|DRACENA,3514403,63894
SP|NOVA GUATAPORANGA,3533106,67636
SP|OURO VERDE,3534807,67970
SP|SANTA MERCEDES,3547106,70432
SP|PARAPUA,3536000,68217
SP|RINOPOLIS,3543808,69779
SP|SALMOURAO,3545100,70033
SP|INUBIA PAULISTA,3520806,65170
SP|SAGRES,3544707,69957
SP|LUCELIA,3527405,66494
SP|PACAEMBU,3534906,67997
SP|PRACINHA,3540853,62120
SP|MARIAPOLIS,3528908,66796
SP|FLORIDA PAULISTA,3516002,64211
SP|ADAMANTINA,3500105,61018
SP|OSVALDO CRUZ,3534609,67938
SP|FLORA RICA,3515806,64173
SP|IRAPURU,3521606,65331
SP|MIRANTE DO PARANAPANEMA,3530201,67059
SP|SANDOVALINA,3545506,70114
SP|PIRAPOZINHO,3539202,68853
SP|RANCHARIA,3542206,69450
SP|NARANDIBA,3532207,67458
SP|PRESIDENTE BERNARDES,3541208,69256
SP|ROSANA,3544251,61166
SP|ANHUMAS,3502408,61476
SP|TACIBA,3552908,71595
SP|CAIABU,3508900,62790
SP|SANTO EXPEDITO,3548302,70670
SP|MARTINOPOLIS,3529203,66850
SP|TARABAI,3553906,71790
SP|RIBEIRAO DOS INDIOS,3543238,62421
SP|EUCLIDES DA CUNHA PAULISTA,3515350,61000
SP|EMILIANOPOLIS,3515129,61387
SP|PRESIDENTE PRUDENTE,3541406,69299
SP|ALFREDO MARCONDES,3500808,61158
SP|ESTRELA DO NORTE,3515301,64076
SP|JOAO RAMALHO,3525607,66133
SP|ALVARES MACHADO,3501301,61255
SP|INDIANA,3520608,65137
SP|REGENTE FEIJO,3542404,69493
SP|TEODORO SAMPAIO,3554300,71870
SP|SANTO ANASTACIO,3547700,70556
SP|PRESIDENTE VENCESLAU,3541505,69310
SP|MARABA PAULISTA,3528700,66753
SP|PRESIDENTE EPITACIO,3541307,69272
SP|CAIUA,3509106,62839
SP|PIQUEROBI,3538303,68691
SP|QUINTANA,3542008,69418
SP|TUPA,3555000,72010
SP|ARCO IRIS,3503356,62065
SP|IACRI,3519204,64858
SP|QUEIROZ,3541802,69370
SP|BASTOS,3505807,62154
SP|HERCULANDIA,3519006,64815
SP|ORIENTE,3534104,67830
SP|FERNAO,3515657,62286
SP|OCAUCU,3533700,67750
SP|LUPERCIO,3527801,66575
SP|OSCAR BRESSANE,3534500,67911
SP|GALIA,3516606,64335
SP|ALVARO DE CARVALHO,3501400,61271
SP|GARCA,3516705,64351
SP|POMPEIA,3540002,69019
SP|ALVINLANDIA,3501509,61298
SP|MARILIA,3529005,66818
SP|ECHAPORA,3514700,63959
SP|VERA CRUZ,3556602,72354
SP|CAMPOS NOVOS PAULISTA,3509809,62979
SP|CANDIDO MOTA,3510005,63010
SP|PARAGUACU PAULISTA,3535507,68110
SP|TARUMA,3553955,61042
SP|FLORINIA,3516101,64238
SP|BORA,3507209,62430
SP|PLATINA,3539707,68950
SP|ASSIS,3504008,61794
SP|CRUZALIA,3513306,63673
SP|MARACAI,3528809,66770
SP|LUTECIA,3527900,66591
SP|PEDRINHAS PAULISTA,3537156,61247
SP|PALMITAL,3535309,68071
SP|IBIRAREMA,3519501,64912
SP|NANTES,3532157,62340
SP|QUATA,3541703,69353
SP|IEPE,3519907,64998
SP|TAGUAI,3553005,71617
SP|MANDURI,3528601,66737
SP|OLEO,3533809,67776
SP|BERNARDINO DE CAMPOS,3506300,62251
SP|SANTA CRUZ DO RIO PARDO,3546405,70297
SP|CHAVANTES,3557204,63371
SP|RIBEIRAO DO SUL,3543204,69655
SP|OURINHOS,3534708,67954
SP|SAO PEDRO DO TURVO,3550506,71110
SP|CANITAR,3510153,61344
SP|IPAUSSU,3520905,65196
SP|SALTO GRANDE,3545407,70092
SP|ESPIRITO SANTO DO TURVO,3515194,61140
SP|SARUTAIA,3551207,71250
SP|TEJUPA,3554201,71854
SP|FARTURA,3515400,64092
SP|PIRAJU,3538808,68772
SP|TIMBURI,3554607,71935
SP|BURI,3508009,62618
SP|RIVERSUL,3543501,69710
SP|BOM SUCESSO DE ITARARE,3507159,61786
SP|ITARARE,3523206,65650
SP|ITAPEVA,3522406,65498
SP|ITAPORANGA,3522802,65579
SP|BARAO DE ANTONINA,3505005,62014
SP|ITABERA,3521705,65358
SP|NOVA CAMPINA,3532827,61980
SP|TAQUARIVAI,3553856,61840
SP|CORONEL MACEDO,3512605,63533
SP|TAQUARITUBA,3553807,71773
SP|ALAMBARI,3500758,61581
SP|CAMPINA DO MONTE ALEGRE,3509452,61506
SP|GUAREI,3518503,64718
SP|ANGATUBA,3502200,61433
SP|ITAPETININGA,3522307,65471
SP|BOITUVA,3507001,62391
SP|CERQUILHO,3511508,63312
SP|TORRE DE PEDRA,3554656,62049
SP|QUADRA,3541653,62162
SP|TATUI,3554003,71811
SP|PORANGABA,3540507,69116
SP|CESARIO LANGE,3511607,63339
SP|PEREIRAS,3537503,68519
SP|LARANJAL PAULISTA,3526407,66290
SP|RIBEIRA,3542800,69574
SP|CAPAO BONITO,3510203,63053
SP|RIBEIRAO BRANCO,3543006,69612
SP|RIBEIRAO GRANDE,3543253,61700
SP|BARRA DO CHAPEU,3505351,61360
SP|APIAI,3502705,61530
SP|ITAPIRAPUA PAULISTA,3522653,61948
SP|GUAPIARA,3517604,64530
SP|ITAOCA,3522158,61603
SP|IPORANGA,3521200,65250
SP|PIEDADE,3537800,68578
SP|TAPIRAI,3553500,71714
SP|IBIUNA,3519709,64955
SP|PILAR DO SUL,3537909,68594
SP|SAO MIGUEL ARCANJO,3550209,71056
SP|CAPELA DO ALTO,3510302,63070
SP|SAO ROQUE,3550605,71137
SP|SARAPUI,3551108,71234
SP|ARACOIABA DA SERRA,3502903,61573
SP|SOROCABA,3552205,71455
SP|MAIRINQUE,3528403,66699
SP|SALTO DE PIRAPORA,3545308,70076
SP|IPERO,3521002,65218
SP|ITU,3523909,65790
SP|VOTORANTIM,3557006,72435
SP|SALTO,3545209,70050
SP|ARACARIGUAMA,3502754,61263
SP|ALUMINIO,3501152,61220
SP|PORTO FELIZ,3540606,69132
SP|CABREUVA,3508405,62693
SP|CAMPO LIMPO PAULISTA,3509601,62936
SP|JUNDIAI,3525904,66192
SP|VARZEA PAULISTA,3556503,72338
SP|ITUPEVA,3524006,65811
SP|LOUVEIRA,3527306,66478
SP|JARINU,3525201,66052
SP|MORUNGABA,3532009,67415
SP|ITATIBA,3523404,65692
SP|BOM JESUS DOS PERDOES,3507100,62413
SP|VARGEM,3556354,61549
SP|JOANOPOLIS,3525508,66117
SP|NAZARE PAULISTA,3532405,67490
SP|TUIUTI,3554953,61620
SP|PIRACAIA,3538600,68730
SP|ATIBAIA,3504107,61816
SP|BRAGANCA PAULISTA,3507605,62510
SP|MONTEIRO LOBATO,3531704,67350
SP|SANTO ANTONIO DO PINHAL,3548203,70653
SP|SAO BENTO DO SAPUCAI,3548609,70734
SP|CAMPOS DO JORDAO,3509700,62952
SP|SAO JOSE DOS CAMPOS,3549904,70998
SP|IGARATA,3520202,65056
SP|JACAREI,3524402,65897
SP|CACAPAVA,3508504,62715
SP|SANTA BRANCA,3546009,70211
SP|TAUBATE,3554102,71838
SP|TREMEMBE,3554805,71978
SP|PINDAMONHANGABA,3538006,68616
SP|APARECIDA,3502507,61492
SP|ROSEIRA,3544301,69876
SP|CANAS,3509957,62103
SP|POTIM,3540754,61565
SP|PIQUETE,3538501,68713
SP|GUARATINGUETA,3518404,64696
SP|LORENA,3527207,66451
SP|CRUZEIRO,3513405,63690
SP|QUELUZ,3541901,69396
SP|CACHOEIRA PAULISTA,3508603,62731
SP|LAVRINHAS,3526605,66338
SP|ARAPEI,3503158,61646
SP|SILVEIRAS,3552007,71412
SP|BANANAL,3504909,61972
SP|SAO JOSE DO BARREIRO,3549607,70939
SP|AREIAS,3503505,61697
SP|JAMBEIRO,3524907,65994
SP|PARAIBUNA,3535606,68136
SP|SAO LUIS DO PARAITINGA,3550001,71013
SP|LAGOINHA,3526308,66273
SP|NATIVIDADE DA SERRA,3532306,67474
SP|REDENCAO DA SERRA,3542305,69477
SP|CUNHA,3513603,63738
SP|ILHABELA,3520400,65099
SP|UBATUBA,3555406,72095
SP|CARAGUATATUBA,3510500,63118
SP|SAO SEBASTIAO,3550704,71153
SP|JUQUIA,3526100,66230
SP|JACUPIRANGA,3524600,65935
SP|MIRACATU,3529906,66990
SP|CAJATI,3509254,61484
SP|SETE BARRAS,3551801,71374
SP|ILHA COMPRIDA,3520426,62006
SP|ELDORADO,3514809,63975
SP|REGISTRO,3542602,69531
SP|PARIQUERA ACU,3536208,68250
SP|BARRA DO TURVO,3505401,62073
SP|IGUAPE,3520301,65072
SP|CANANEIA,3509908,62995
SP|ITARIRI,3523305,65676
SP|PEDRO DE TOLEDO,3537206,68454
SP|ITANHAEM,3522109,65439
SP|PERUIBE,3537602,68535
SP|MONGAGUA,3531100,67237
SP|ITAPEVI,3522505,65510
SP|CAJAMAR,3509205,62855
SP|CARAPICUIBA,3510609,63134
SP|PIRAPORA DO BOM JESUS,3539103,68837
SP|SANTANA DE PARNAIBA,3547304,70475
SP|BARUERI,3505708,62138
SP|JANDIRA,3525003,66010
SP|OSASCO,3534401,67890
SP|MAIRIPORA,3528502,66710
SP|FRANCISCO MORATO,3516309,64270
SP|FRANCO DA ROCHA,3516408,64297
SP|CAIEIRAS,3509007,62812
SP|GUARULHOS,3518800,64777
SP|SANTA ISABEL,3546801,70378
SP|ARUJA,3503901,61778
SP|TABOAO DA SERRA,3552809,71579
SP|JUQUITIBA,3526209,66257
SP|VARGEM GRANDE PAULISTA,3556453,72737
SP|SAO LOURENCO DA SERRA,3549953,61905
SP|COTIA,3513009,63614
SP|EMBU GUACU,3515103,64033
SP|ITAPECERICA DA SERRA,3522208,65455
SP|EMBU DAS ARTES,3515004,64017
SP|SAO PAULO,3550308,71072
SP|DIADEMA,3513801,63770
SP|RIO GRANDE DA SERRA,3544103,69833
SP|SAO CAETANO DO SUL,3548807,70777
SP|SANTO ANDRE,3547809,70572
SP|SAO BERNARDO DO CAMPO,3548708,70750
SP|RIBEIRAO PIRES,3543303,69671
SP|MAUA,3529401,66893
SP|GUARAREMA,3518305,64670
SP|BIRITIBA MIRIM,3506607,62316
SP|ITAQUAQUECETUBA,3523107,65633
SP|SALESOPOLIS,3545001,70017
SP|MOGI DAS CRUZES,3530607,67130
SP|SUZANO,3552502,71510
SP|FERRAZ DE VASCONCELOS,3515707,64157
SP|POA,3539806,68977
SP|SAO VICENTE,3551009,71218
SP|PRAIA GRANDE,3541000,69213
SP|GUARUJA,3518701,64750
SP|BERTIOGA,3506359,61280
SP|SANTOS,3548500,70718
SP|CUBATAO,3513504,63711
PR|AMAPORA,4100905,74152
PR|NOVA ALIANCA DO IVAI,4116505,77151
PR|SANTO ANTONIO DO CAIUA,4124202,78611
PR|SAO CARLOS DO IVAI,4124608,78670
PR|PARANAVAI,4118402,77496
PR|GUAIRACA,4108908,75736
PR|NOVA LONDRINA,4117107,77259
PR|TERRA RICA,4127304,79197
PR|PARAISO DO NORTE,4118006,77410
PR|SAO JOAO DO CAIUA,4124905,78735
PR|ITAUNA DO SUL,4111308,76198
PR|TAMBOARA,4126702,79090
PR|DIAMANTE DO NORTE,4107108,75396
PR|MIRADOR,4115903,77038
PR|ALTO PARANA,4100608,74098
PR|PLANALTINA DO PARANA,4119707,77739
PR|MARILENA,4115002,79758
PR|CRUZEIRO DO SUL,4106704,75310
PR|JARDIM OLINDA,4112603,76457
PR|PARANACITY,4118105,77437
PR|INAJA,4110300,76015
PR|PARANAPOEMA,4118303,77470
PR|SANTA ISABEL DO IVAI,4123709,78492
PR|PORTO RICO,4120200,77836
PR|SAO PEDRO DO PARANA,4125902,78930
PR|QUERENCIA DO NORTE,4121000,77976
PR|SANTA CRUZ DE MONTE CASTELO,4123303,78433
PR|LOANDA,4113502,76635
PR|SANTA MONICA,4123956,74829
PR|ALTO PIQUIRI,4100707,74110
PR|CRUZEIRO DO OESTE,4106605,75299
PR|UMUARAMA,4128104,79359
PR|ICARAIMA,4109906,75930
PR|TAPIRA,4126900,79731
PR|SAO JORGE DO PATROCINIO,4125357,79995
PR|CAFEZAL DO SUL,4103479,74209
PR|MARIA HELENA,4114708,76856
PR|IVATE,4111555,74462
PR|ALTO PARAISO,4128625,74926
PR|XAMBRE,4128807,79499
PR|ALTONIA,4100509,79510
PR|BRASILANDIA DO SUL,4103370,74187
PR|IPORA,4110607,76058
PR|PEROBAL,4118857,75507
PR|ESPERANCA NOVA,4107520,75302
PR|NOVA OLIMPIA,4117206,79677
PR|FRANCISCO ALVES,4108320,79774
PR|PEROLA,4118907,79693
PR|MARILUZ,4115101,76899
PR|DOURADINA,4107256,84654
PR|CIDADE GAUCHA,4105607,75078
PR|TAPEJARA,4126801,79111
PR|JUSSARA,4113007,76538
PR|CIANORTE,4105508,75051
PR|JAPURA,4112405,76414
PR|SAO TOME,4126108,78972
PR|TUNEIRAS DO OESTE,4127908,79316
PR|SAO MANOEL DO PARANA,4125555,74845
PR|GUAPOREMA,4109104,75779
PR|RONDON,4122602,78298
PR|INDIANOPOLIS,4110409,79618
PR|JURANDA,4112959,84638
PR|NOVA CANTU,4116802,77194
PR|JANIOPOLIS,4112207,76376
PR|RANCHO ALEGRE D OESTE,4121356,74721
PR|CAMPINA DA LAGOA,4103909,74756
PR|BOA ESPERANCA,4103008,74578
PR|GOIOERE,4108601,75698
PR|QUARTO CENTENARIO,4120655,75582
PR|UBIRATA,4128005,79332
PR|ALTAMIRA DO PARANA,4100459,84557
PR|MOREIRA SALES,4116109,77070
PR|IRETAMA,4110805,76090
PR|FENIX,4107702,75515
PR|QUINTA DO SOL,4121109,77992
PR|RONCADOR,4122503,78271
PR|LUIZIANA,4113734,75809
PR|ENGENHEIRO BELTRAO,4107504,75477
PR|PEABIRU,4118808,77577
PR|BARBOSA FERRAZ,4102505,74470
PR|MAMBORE,4114005,76732
PR|CAMPO MOURAO,4104303,74837
PR|ARARUNA,4101705,74314
PR|CORUMBATAI DO SUL,4106555,75280
PR|FAROL,4107553,74306
PR|TERRA BOA,4127205,79170
PR|FLORIDA,4108106,75590
PR|ATALAIA,4102208,74411
PR|PRESIDENTE CASTELO BRANCO,4120408,77879
PR|IGUARACU,4110003,75957
PR|UNIFLOR,4128302,79391
PR|MANDAGUACU,4114104,76759
PR|MUNHOZ DE MELO,4116307,77119
PR|ANGULO,4101150,74128
PR|ASTORGA,4102109,74390
PR|SANTA FE,4123402,78450
PR|NOVA ESPERANCA,4116901,77216
PR|SANTA INES,4123600,78476
PR|NOSSA SENHORA DAS GRACAS,4116406,77135
PR|COLORADO,4105904,75159
PR|SANTO INACIO,4124509,78654
PR|LOBATO,4113601,76651
PR|ITAGUAJE,4110904,76112
PR|GUARACI,4109203,75795
PR|JAGUAPITA,4111902,76317
PR|CAFEARA,4103404,74659
PR|LUPIONOPOLIS,4113809,76694
PR|CENTENARIO DO SUL,4105102,74993
PR|ALVORADA DO SUL,4100806,74136
PR|BELA VISTA DO PARAISO,4102802,74535
PR|FLORESTOPOLIS,4108007,75574
PR|PRIMEIRO DE MAIO,4120507,77895
PR|SERTANOPOLIS,4126504,79057
PR|MIRASELVA,4116000,77054
PR|PORECATU,4120002,77798
PR|PRADO FERREIRA,4120333,75566
PR|OURIZONA,4117404,77291
PR|SAO JORGE DO IVAI,4125308,78794
PR|ITAMBE,4111100,76155
PR|DOUTOR CAMARGO,4107306,75434
PR|IVATUBA,4111605,76252
PR|FLORESTA,4107900,75558
PR|FLORAI,4107801,75531
PR|MANDAGUARI,4114203,76775
PR|PAICANDU,4117503,77313
PR|SARANDI,4126256,84611
PR|MARIALVA,4114807,76872
PR|MARINGA,4115200,76910
PR|ARAPONGAS,4101507,74276
PR|SABAUDIA,4122701,78310
PR|MAUA DA SERRA,4115754,74543
PR|CALIFORNIA,4103503,74675
PR|APUCARANA,4101408,74250
PR|JANDAIA DO SUL,4112108,76350
PR|MARILANDIA DO SUL,4114906,74330
PR|CAMBIRA,4103800,74730
PR|NOVO ITACOLOMI,4117297,74420
PR|CAMBE,4103701,74713
PR|TAMARANA,4126678,75663
PR|ROLANDIA,4122404,78255
PR|IBIPORA,4109807,75914
PR|PITANGUEIRAS,4119657,74667
PR|LONDRINA,4113700,76678
PR|MARUMBI,4115507,76970
PR|BOM SUCESSO,4103206,74616
PR|KALORE,4113106,76554
PR|BORRAZOPOLIS,4103305,74632
PR|RIO BOM,4122107,78190
PR|FAXINAL,4107603,75493
PR|CRUZMALTINA,4106852,75264
PR|NOVA TEBAS,4117271,75760
PR|SAO PEDRO DO IVAI,4125803,78913
PR|MANOEL RIBAS,4114500,76813
PR|SAO JOAO DO IVAI,4125001,78751
PR|IVAIPORA,4111506,76236
PR|GODOY MOREIRA,4108551,74004
PR|ROSARIO DO IVAI,4122651,75744
PR|ARIRANHA DO IVAI,4101853,75086
PR|LIDIANOPOLIS,4113429,74489
PR|JARDIM ALEGRE,4112504,76430
PR|GRANDES RIOS,4108700,79596
PR|CANDIDO DE ABREU,4104402,74853
PR|LUNARDELLI,4113759,84590
PR|RIO BRANCO DO IVAI,4122172,75620
PR|ARAPUA,4101655,75108
PR|ASSAI,4101903,74373
PR|JATAIZINHO,4112702,76473
PR|RANCHO ALEGRE,4121307,78034
PR|NOVA SANTA BARBARA,4117214,74608
PR|URAI,4128401,79413
PR|SAO SEBASTIAO DA AMOREIRA,4126009,78956
PR|SAO JERONIMO DA SERRA,4124707,78697
PR|SANTA CECILIA DO PAVAO,4123204,78417
PR|ANDIRA,4101101,74195
PR|ABATIA,4100103,74012
PR|RIBEIRAO DO PINHAL,4121901,78158
PR|SANTO ANTONIO DO PARAISO,4124301,78638
PR|NOVA AMERICA DA COLINA,4116604,77178
PR|CORNELIO PROCOPIO,4106407,75256
PR|SERTANEJA,4126405,79030
PR|BANDEIRANTES,4102406,74454
PR|ITAMBARACA,4111001,76139
PR|SANTA MARIANA,4123907,78530
PR|NOVA FATIMA,4117008,77232
PR|LEOPOLIS,4113403,76619
PR|CONGONHINHAS,4106001,75175
PR|SANTA AMELIA,4123105,78395
PR|RIBEIRAO CLARO,4121802,78131
PR|BARRA DO JACARE,4102703,74519
PR|CAMBARA,4103602,74691
PR|SANTO ANTONIO DA PLATINA,4124103,78590
PR|JACAREZINHO,4111803,76295
PR|JUNDIAI DO SUL,4112900,76511
PR|SAPOPEMA,4126207,78999
PR|CONSELHEIRO MAIRINCK,4106100,75191
PR|JAPIRA,4112306,76392
PR|PINHALAO,4119202,77631
PR|JABOTI,4111704,76279
PR|IBAITI,4109708,75892
PR|FIGUEIRA,4107751,84573
PR|CURIUVA,4107009,75370
PR|CARLOPOLIS,4104709,74918
PR|WENCESLAU BRAZ,4128500,79430
PR|JOAQUIM TAVORA,4112801,76490
PR|QUATIGUA,4120705,77933
PR|SAO JOSE DA BOA VISTA,4125407,78832
PR|SIQUEIRA CAMPOS,4126603,79073
PR|GUAPIRAMA,4109005,75752
PR|SANTANA DO ITARARE,4124004,78557
PR|SALTO DO ITARARE,4122909,78352
PR|TOMAZINA,4127809,79294
PR|VENTANIA,4128534,74900
PR|RESERVA,4121703,78115
PR|IMBAU,4110078,75442
PR|TELEMACO BORBA,4127106,79154
PR|ORTIGUEIRA,4117305,77275
PR|TIBAGI,4127502,79235
PR|SENGES,4126306,79014
PR|JAGUARIAIVA,4112009,76333
PR|PIRAI DO SUL,4119400,77674
PR|ARAPOTI,4101606,74292
PR|PALMEIRA,4117701,77356
PR|PONTA GROSSA,4119905,77771
PR|CARAMBEI,4104659,75221
PR|CASTRO,4104907,74950
PR|DIAMANTE D OESTE,4107157,75400
PR|TUPASSI,4127957,79936
PR|JESUITAS,4112751,79979
PR|PALOTINA,4117909,77399
PR|MARIPA,4115358,74500
PR|TERRA ROXA,4127403,79219
PR|SANTA HELENA,4123501,79715
PR|SAO JOSE DAS PALMEIRAS,4125456,84719
PR|GUAIRA,4108809,75710
PR|FORMOSA DO OESTE,4108205,75612
PR|OURO VERDE DO OESTE,4117453,74063
PR|ASSIS CHATEAUBRIAND,4102000,79537
PR|IRACEMA DO OESTE,4110656,74403
PR|TOLEDO,4127700,79278
PR|SAO PEDRO DO IGUACU,4125753,74861
PR|ENTRE RIOS DO OESTE,4107538,74284
PR|NOVA SANTA ROSA,4117222,79790
PR|MERCEDES,4115853,74560
PR|QUATRO PONTES,4120853,74683
PR|PATO BRAGADO,4118451,74624
PR|MARECHAL CANDIDO RONDON,4114609,76830
PR|BOA VISTA DA APARECIDA,4103057,79812
PR|CAPITAO LEONIDAS MARQUES,4104600,74896
PR|CORBELIA,4106308,75230
PR|IGUATU,4110052,74381
PR|BRAGANEY,4103354,79839
PR|TRES BARRAS DO PARANA,4127858,79871
PR|SANTA LUCIA,4123824,74764
